tiempo,corriente,voltaje,potencia,SOC
4610.0,0.13147,3.525804,0.46353745188,0.41121273592040863
4611.0,0.130722,3.525785,0.46089766677,0.41120713352724625
4612.0,0.1320745,3.525716,0.465657177842,0.4112015182174172
4613.0,0.131528,3.525762,0.463736424336,0.4111958856853659
4614.0,0.131728,3.525716,0.464435517248,0.4111902605571608
4615.0,0.130796,3.525718,0.461149811528,0.4111846510699813
4616.0,0.1316215,3.525642,0.464050288503,0.41117904385844284
4617.0,0.130859,3.525631,0.461360547029,0.4111734353007505
4618.0,0.131989,3.52561,0.46534173829,0.4111678188904941
4619.0,0.1316605,3.525628,0.4641859452940001,0.4111621853541693
4620.0,0.131442,3.525577,0.463408892034,0.4111565635058787
4621.0,0.132087,3.525542,0.465678266154,0.41115093254434026
4622.0,0.1317445,3.525513,0.4644669474285,0.41114529511912656
4623.0,0.1301695,3.525498,0.4589123119109999,0.4111396986661351
4624.0,0.131499,3.525455,0.463593807045,0.41113410745887013
4625.0,0.131926,3.525581,0.4651157990059999,0.4111284787195539
4626.0,0.1306075,3.525466,0.460452300595,0.41112286902938294
4627.0,0.132118,3.525404,0.465769325672,0.4111172552366479
4628.0,0.129508,3.525398,0.456567244184,0.41111166493750256
4629.0,0.1332705,3.52548,0.4698424823399999,0.4111060500122889
4630.0,0.1306625,3.525433,0.4606418893624999,0.4111004104182718
4631.0,0.1317705,3.525364,0.4645389769620001,0.41109480287553674
4632.0,0.1296505,3.525346,0.4570628715729999,0.41108921695673334
4633.0,0.131492,3.525357,0.463556242644,0.41108363698878464
4634.0,0.1311335,3.525333,0.4622892549554999,0.41107802533280174
4635.0,0.132581,3.525324,0.467390981244,0.4110723904075881
4636.0,0.1022845,3.53089,0.3611553182049999,0.41106737191399834
4637.0,0.1013505,3.530998,0.3578684127989999,0.41106302073878465
4638.0,0.1029625,3.531069,0.3635676919125,0.4110586550763915
4639.0,0.102657,3.531067,0.362488745019,0.41105426149733165
4640.0,0.103055,3.531067,0.363894109685,0.4110498659417761
4641.0,0.102412,3.531081,0.361625067372,0.4110454756212633
4642.0,0.1033145,3.531056,0.364809285112,0.4110410797558787
4643.0,0.102147,3.531081,0.360689330907,0.41103668955288725
4644.0,0.102219,3.531104,0.360945919776,0.41103232275801543
4645.0,0.1024725,3.531106,0.3618412595849999,0.4110279490080154
4646.0,0.1028,3.531054,0.3629923512,0.4110235628434855
4647.0,0.1016655,3.53105,0.358985963775,0.4110191939225453
4648.0,0.1030035,3.531087,0.3637143198045,0.41101482065331457
4649.0,0.1019715,3.531111,0.3600726853365,0.41101044084562227
4650.0,0.1033465,3.53107,0.364923725755,0.4110060537088701
4651.0,0.101113,3.531102,0.357040316526,0.4110016849161351
4652.0,0.103021,3.531091,0.363776525911,0.41099732307852826
4653.0,0.1028855,3.531066,0.363295490943,0.4109929233669898
4654.0,0.103648,3.531047,0.365985959456,0.4109885102580154
4655.0,0.1025595,3.531064,0.362144158308,0.41098410411485303
4656.0,0.1036785,3.531083,0.3660973888155,0.41097969731998124
4657.0,0.1010335,3.531086,0.356757977381,0.41097532313194707
4658.0,0.103005,3.531108,0.36372177954,0.41097096333493854
4659.0,0.1032085,3.531081,0.3644375733884999,0.41096655706357105
4660.0,0.1022975,3.53107,0.361219633325,0.4109621659097249
4661.0,0.100992,3.531072,0.356610023424,0.41095782211698983
4662.0,0.102026,3.531036,0.360257478936,0.41095348412553684
4663.0,0.10155,3.531059,0.35857904145,0.41094913421100693
4664.0,0.102885,3.531083,0.363295474455,0.41094476594177615
4665.0,0.102858,3.531061,0.363197872338,0.4109403697238274
4666.0,0.102846,3.531087,0.363158173602,0.41093597433921203
4667.0,0.102271,3.531063,0.361125344073,0.41093159149733166
4668.0,0.101917,3.531045,0.359873513265,0.41092722850587865
4669.0,0.1022385,3.531036,0.3610078240859999,0.4109228662088701
4670.0,0.102243,3.531038,0.361023918234,0.4109184969460496
4671.0,0.1018105,3.531016,0.359494504468,0.41091413682852823
4672.0,0.103286,3.531025,0.36470544815,0.4109097544246821
4673.0,0.102444,3.531042,0.3617340666479999,0.41090535848451115
4674.0,0.1025115,3.531024,0.361970566776,0.4109009790934855
4675.0,0.1027865,3.53102,0.36294118723,0.41089659238408377
4676.0,0.103675,3.531027,0.366079224225,0.41089218081357093
4677.0,0.1011845,3.531011,0.3572835825295,0.41088780347382736
4678.0,0.1028795,3.531001,0.3632676173795,0.410883443131947
4679.0,0.101946,3.531026,0.359973976596,0.41087906651869915
4680.0,0.1014755,3.530996,0.358309584598,0.41087471990545127
4681.0,0.101758,3.531033,0.359310856014,0.41087037730929743
4682.0,0.101959,3.530997,0.360016923123,0.410866024381947
4683.0,0.1015105,3.530939,0.3584273833595,0.4108616767430581
4684.0,0.102331,3.531036,0.361334444916,0.41085732115545126
4685.0,0.1018485,3.530962,0.359623183257,0.4108529583456222
4686.0,0.102653,3.531001,0.3624678456529999,0.41084858865545126
4687.0,0.1024655,3.530935,0.3617990202425,0.41084420578151964
4688.0,0.1015955,3.530938,0.358727411579,0.41083984550374186
4689.0,0.1027685,3.530958,0.362871257223,0.4108354787516051
4690.0,0.102708,3.530997,0.362661639876,0.4108310882281008
4691.0,0.101694,3.53097,0.35907846318,0.4108267206639983
4692.0,0.1028505,3.530914,0.363156270357,0.41082235005502393
4693.0,0.101835,3.530906,0.35956981251,0.41081797643322904
4694.0,0.1019965,3.530879,0.3601372999235,0.4108136210592974
4695.0,0.1021995,3.530988,0.360865208106,0.41080925789690426
4696.0,0.1023625,3.530912,0.3614329796,0.41080488691399825
4697.0,0.1034745,3.530901,0.3653582155245,0.4108004886875025
4698.0,0.102916,3.530883,0.363384354828,0.41079607863408374
4699.0,0.103414,3.530839,0.365138184346,0.4107916698734
4700.0,0.1023315,3.530935,0.3613258749525,0.4107872736020325
4701.0,0.584142,3.435116,2.006595530472,0.410772605364853
4702.0,0.6123445,3.428631,2.0995033353795,0.4107470394139983
4703.0,0.612872,3.428099,2.100985890328,0.41072085957425475
4704.0,0.613427,3.427888,2.102759052176,0.41069465660416926
4705.0,0.61355,3.42728,2.1028076440000003,0.4106684391469043
4706.0,0.6129335,3.427032,2.100542718372,0.41064223223451113
4707.0,0.612949,3.426565,2.100309590185,0.41061603816399833
4708.0,0.6124845,3.426033,2.0983921089885,0.4105898536875026
4709.0,0.6118635,3.425835,2.0961433935225,0.4105636924054513
4710.0,0.6117965,3.425718,2.095842282387,0.4105375458242547
4711.0,0.61424,3.425095,2.1038303528,0.41051134846314363
4712.0,0.612826,3.424858,2.098842028708,0.4104851291041693
4713.0,0.6126295,3.424676,2.098057545542,0.4104589441575881
4714.0,0.613334,3.424359,2.100275802906,0.41043274835630605
4715.0,0.6144245,3.423984,2.103779657208,0.41040651420032315
4716.0,0.613028,3.423788,2.098877910064,0.4103802865828018
4717.0,0.613785,3.423379,2.101218679515,0.41035407262981033
4718.0,0.6122625,3.423293,2.0959539304125,0.4103278750336565
4719.0,0.6142155,3.423147,2.1025499461785,0.41030166823878467
4720.0,0.6142555,3.42285,2.102504438175,0.41027541885844276
4721.0,0.6144225,3.422731,2.1030029378475,0.41024916505502396
4722.0,0.613756,3.422283,2.100446724948,0.41022292192468207
4723.0,0.614673,3.422079,2.1034595651670003,0.41019667344177607
4724.0,0.6125545,3.422174,2.096268083483,0.410170450631947
4725.0,0.613865,3.421988,2.10063866362,0.4101442450870752
4726.0,0.61372,3.421578,2.09989085016,0.41011801463835723
4727.0,0.6145445,3.421391,2.1025970213995,0.4100917696704085
4728.0,0.6149775,3.421047,2.1038669314425,0.41006549783280166
4729.0,0.613985,3.420983,2.100432247255,0.41003923795032304
4730.0,0.614012,3.420892,2.100468738704,0.4100129986981863
4731.0,0.614448,3.420751,2.101873610448,0.40998674955288716
4732.0,0.613824,3.420546,2.099613227904,0.409960504424682
4733.0,0.613821,3.420126,2.099345161446,0.4099342726939128
4734.0,0.6128075,3.420362,2.096023486315,0.40990806268322905
4735.0,0.6137445,3.420022,2.099019692379,0.4098818543071607
4736.0,0.6140985,3.419983,2.1002064303255,0.40985561834562223
4737.0,0.6136485,3.419631,2.0984514337035,0.4098293844353658
4738.0,0.6147315,3.4194,2.1020128911,0.4098031369994684
4739.0,0.613547,3.419591,2.098079799277,0.4097768917323744
4740.0,0.613093,3.419412,2.096417561316,0.40975068147596416
4741.0,0.615438,3.418963,2.1041597507940004,0.409724430813571
4742.0,0.6142725,3.418753,2.1000459521925,0.4096981549481864
4743.0,0.61433,3.418698,2.10020874234,0.40967190275801546
4744.0,0.6146765,3.41872,2.10140684408,0.4096456419353659
4745.0,0.6128135,3.418675,2.0950101921125,0.4096194135165625
4746.0,0.6142555,3.418381,2.0997593303455,0.4095931940934856
4747.0,0.6144875,3.418194,2.100437485575,0.4095669389011779
4748.0,0.6154355,3.418038,2.1035819255490003,0.409540658495195
4749.0,0.61564,3.417864,2.10417379296,0.40951435346314374
4750.0,0.6142125,3.417831,2.0992745230875003,0.4094880745635711
4751.0,0.612911,3.418082,2.094980056702,0.4094618539759643
4752.0,0.614971,3.417645,2.1017525632950003,0.4094356171810925
4753.0,0.6149665,3.41711,2.101408176815,0.40940933646528055
4754.0,0.6154275,3.417344,2.10312747456,0.4093830459951951
4755.0,0.614694,3.417455,2.10068908377,0.4093567613477592
4756.0,0.614439,3.417145,2.099627156655,0.4093304978221182
4757.0,0.6145425,3.417094,2.099949489495,0.4093042375336567
4758.0,0.615551,3.416854,2.103247896554,0.4092779534845114
4759.0,0.6176585,3.41645,2.1101993823250003,0.4092516028541695
4760.0,0.615329,3.416622,2.102346598638,0.40922525696741735
4761.0,0.614662,3.416677,2.100101518174,0.409198975108443
4762.0,0.613685,3.416491,2.096649279335,0.40917272837767377
4763.0,0.6156115,3.416245,2.1030797088175,0.409146461358443
4764.0,0.614183,3.41614,2.09813511362,0.4091201836981866
4765.0,0.615815,3.416125,2.103701016875,0.4090939016896396
4766.0,0.613671,3.41614,2.09638604994,0.40906763062126356
4767.0,0.6138205,3.416313,2.0970029538165003,0.40904140217040885
4768.0,0.6156345,3.41573,2.102841230685,0.40901513176442594
4769.0,0.6139085,3.415612,2.096873239502,0.40898885947810115
4770.0,0.6122905,3.41563,2.091357800515,0.40896265864476783
4771.0,0.6136975,3.415666,2.096185685035,0.4089364623199815
4772.0,0.6152385,3.415317,2.1012345081045,0.40891020300374215
4773.0,0.616809,3.415193,2.106521779137,0.4088838772024601
4774.0,0.6162395,3.415101,2.1045201326895,0.4088575300122892
4775.0,0.6150335,3.415117,2.1004113614195,0.40883122076015244
4776.0,0.612841,3.415164,2.092952520924,0.40880498412553706
4777.0,0.613482,3.415033,2.095061274906,0.40877878064263107
4778.0,0.6140505,3.414946,2.096949298773,0.408752551315708
4779.0,0.614188,3.414672,2.097250566336,0.4087263069033148
4780.0,0.615333,3.414608,2.101120984464,0.4087000350870755
4781.0,0.6147575,3.41453,2.099107926475,0.40867375110203275
4782.0,0.6139265,3.414425,2.0962059897625003,0.4086474971704088
4783.0,0.615574,3.414294,2.101750614756,0.4086212257922037
4784.0,0.616434,3.414334,2.104711564956,0.40859490083493877
4785.0,0.614424,3.41431,2.09783400744,0.4085686004503234
4786.0,0.616193,3.414039,2.103706933527,0.4085423052152807
4787.0,0.6150905,3.414175,2.1000266078375,0.40851599573878494
4788.0,0.6158235,3.414124,2.102497791114,0.40848969415758835
4789.0,0.6147085,3.413744,2.098457453624,0.40846340073878495
4790.0,0.6150455,3.413826,2.099658319083,0.4084371239439132
4791.0,0.615123,3.413689,2.099838618747,0.40841083829220376
4792.0,0.6146135,3.413686,2.0980975003610003,0.4083845618712636
4793.0,0.6138365,3.413641,2.0954174436965003,0.40835831293963964
4794.0,0.615582,3.413618,2.101361795676,0.40833204331357126
4795.0,0.6152235,3.413331,2.0999614444785,0.40830574405075076
4796.0,0.6163225,3.412926,2.103463084635,0.4082794289652807
4797.0,0.616047,3.413199,2.1026910043530003,0.40825309628365675
4798.0,0.615017,3.413369,2.099279962273,0.408226791497332
4799.0,0.6147625,3.412913,2.0981309281625,0.4082005141575884
4800.0,0.6170865,3.412871,2.1060366203415,0.40817419259775933
4801.0,0.614767,3.412889,2.098131531863,0.4081478709417764
4802.0,0.615477,3.412999,2.100622385523,0.4081215836768191
4803.0,0.614968,3.412773,2.098746186264,0.40809529211699
4804.0,0.615445,3.412818,2.1004017740100003,0.40806900124092166
4805.0,0.6149285,3.412654,2.098538205239,0.40804271120887037
4806.0,0.6164525,3.412403,2.1035843603575,0.4080163996490413
4807.0,0.6145585,3.412534,2.097201776239,0.40799009599519515
4808.0,0.614625,3.412358,2.09732053575,0.4079638313904943
4809.0,0.6156975,3.412176,2.10086823276,0.4079375424481866
4810.0,0.6148625,3.412174,2.098017836075,0.40791124843109255
4811.0,0.615354,3.412163,2.099688150702,0.4078849617537421
4812.0,0.6138745,3.412055,2.0945735570975,0.4078586961875028
4813.0,0.616607,3.412242,2.104012302894,0.4078324038477592
4814.0,0.6164715,3.411831,2.1032965743164995,0.4078060560165626
4815.0,0.61566,3.41171,2.1004533786,0.40777972842040877
4816.0,0.6146255,3.411654,2.096889545577,0.40775344026869936
4817.0,0.6160835,3.411839,2.1019777125565,0.4077271430678447
4818.0,0.6148285,3.411702,2.097611623107,0.40770084152938313
4819.0,0.617498,3.411167,2.106388800166,0.4076745097665626
4820.0,0.616348,3.411198,2.102485064904,0.40764814553579337
4821.0,0.6159565,3.411512,2.101342991228,0.4076218142430583
4822.0,0.614567,3.411699,2.096717619333,0.4075955210058788
4823.0,0.6151665,3.411341,2.0985427032765,0.4075692446490412
4824.0,0.6164905,3.411204,2.1029748595620004,0.40754292719177626
4825.0,0.616095,3.410897,2.101436587215,0.4075165898947677
4826.0,0.617004,3.410847,2.104506242388,0.40749024162553693
4827.0,0.616163,3.410949,2.1017005686870003,0.4074638919033147
4828.0,0.613948,3.411245,2.09432704526,0.4074376074802378
4829.0,0.6149925,3.410747,2.0975838243975,0.4074113480678446
4830.0,0.6166005,3.410478,2.102902440039,0.40738503197810105
4831.0,0.616446,3.410456,2.102361959376,0.4073586848306652
4832.0,0.614892,3.410735,2.09723366562,0.4073323741896395
4833.0,0.615898,3.410664,2.100621136272,0.4073060752580156
4834.0,0.61548,3.410425,2.099048379,0.4072797637622891
4835.0,0.616088,3.410414,2.101115140432,0.40725344820673354
4836.0,0.6166435,3.410036,2.102776534166,0.4072271077900669
4837.0,0.6159485,3.410463,2.1006695691555,0.40720077035416946
4838.0,0.6153015,3.410374,2.098408237761,0.4071744615934857
4839.0,0.615924,3.410433,2.100567535092,0.4071481533563062
4840.0,0.617779,3.409882,2.106553492078,0.40712179218109257
4841.0,0.616879,3.40985,2.10346485815,0.407095410599896
4842.0,0.616563,3.409753,2.102327538939,0.4070690550016054
4843.0,0.6149585,3.41002,2.09702078417,0.40704274043963956
4844.0,0.615286,3.40958,2.09786683988,0.40701645316399854
4845.0,0.6166035,3.409677,2.1024187720695,0.40699013073878487
4846.0,0.6163945,3.409573,2.1016420445485,0.40696378462767374
4847.0,0.6142955,3.409751,2.0945946954205,0.4069374878328019
4848.0,0.6169095,3.409401,2.1032918662095,0.4069111800336566
4849.0,0.615765,3.409456,2.09942367384,0.40688484083493864
4850.0,0.6164385,3.4095,2.10174706575,0.4068585117003233
4851.0,0.615998,3.409012,2.0999445739760003,0.4068321775870754
4852.0,0.616431,3.409142,2.101500812202,0.40680584363408395
4853.0,0.6158725,3.409111,2.0995777143475,0.4067795123627164
4854.0,0.617486,3.409353,2.105227746558,0.4067531585486139
4855.0,0.6162925,3.408851,2.1008493049175,0.40672679576015236
4856.0,0.6149675,3.409397,2.0966683495975,0.4067004867857934
4857.0,0.6139785,3.409346,2.093265143061,0.4066742272558789
4858.0,0.616336,3.408961,2.101065386896,0.40664793848451136
4859.0,0.615327,3.408693,2.097460837611,0.4066216208990413
4860.0,0.615898,3.408815,2.09948234087,0.40659531267254556
4861.0,0.616703,3.408647,2.102122830841,0.4065689750443404
4862.0,0.6159455,3.408734,2.099594367997,0.40654263640117805
4863.0,0.615107,3.40868,2.09670292876,0.4065163318605798
4864.0,0.615713,3.408676,2.098766125988,0.40649003228793024
4865.0,0.6160335,3.408342,2.0996528514570003,0.4064637129182721
4866.0,0.615515,3.408374,2.09790532261,0.4064373977793832
4867.0,0.614892,3.408159,2.095649703828,0.40641110703151995
4868.0,0.6152765,3.408381,2.0970967323465,0.4063848213798105
4869.0,0.616974,3.4084,2.1028941816,0.40635849124092166
4870.0,0.6160365,3.408065,2.0994924343725,0.4063321448627165
4871.0,0.6165615,3.408024,2.101256389476,0.40630580729861393
4872.0,0.6170655,3.40795,2.1029283707250004,0.4062794477473319
4873.0,0.6169755,3.407907,2.1025951252785,0.40625307934989596
4874.0,0.6174125,3.407805,2.1040214045625003,0.40622670353793017
4875.0,0.6159815,3.407728,2.099097405032,0.4062003489652806
4876.0,0.6158315,3.407349,2.0983528456935,0.40617402817468234
4877.0,0.6157125,3.407662,2.098140089175,0.4061477131319473
4878.0,0.616807,3.407445,2.101735928115,0.40612137724519515
4879.0,0.616545,3.407445,2.1008431775250003,0.40609502356998145
4880.0,0.61645,3.407556,2.1005878962000004,0.4060686775229729
4881.0,0.6167875,3.4073,2.1015800487500003,0.4060423262943404
4882.0,0.6150585,3.407427,2.0957669394795,0.4060160047986139
4883.0,0.616008,3.407532,2.099066972256,0.4059896999588703
4884.0,0.6159585,3.407332,2.098775107722,0.40596337588835746
4885.0,0.618068,3.407147,2.105848531996,0.4059370078007506
4886.0,0.6157355,3.407106,2.097876116463,0.40591064447810105
4887.0,0.616571,3.407066,2.100698090686,0.40588431314263096
4888.0,0.615499,3.40712,2.09707895288,0.40585798686057967
4889.0,0.615884,3.407191,2.098434421844,0.40583167525801556
4890.0,0.6152615,3.406956,2.096168858994,0.40580536873023776
4891.0,0.618319,3.40688,2.10653863472,0.4057790101725455
4892.0,0.6155815,3.406794,2.097159360711,0.4057526447772463
4893.0,0.615391,3.406614,2.096399596074,0.40572634194604973
4894.0,0.6154225,3.406907,2.0966872232075,0.405700042512289
4895.0,0.615332,3.406698,2.096250293736,0.4056737443392121
4896.0,0.6183445,3.406375,2.1063132461875,0.40564738373023773
4897.0,0.6173775,3.406394,2.103031011735,0.40562097941399844
4898.0,0.617461,3.405975,2.1030567294750004,0.40559459397596426
4899.0,0.6165525,3.406204,2.1001035917099995,0.4055682261661352
4900.0,0.616641,3.406471,2.100569683911,0.40554187587767365
4901.0,0.6168225,3.40602,2.10090977145,0.40551551981998135
4902.0,0.6185885,3.405769,2.1067695370565,0.4054891221490412
4903.0,0.616208,3.40638,2.09903860704,0.4054627376084429
4904.0,0.615173,3.4061,2.0953407553,0.40543642604861385
4905.0,0.614851,3.405948,2.094150533748,0.40541014348451127
4906.0,0.6176155,3.405871,2.1035187206005,0.40538380873023777
4907.0,0.6174475,3.405978,2.103012601155,0.405357418495195
4908.0,0.6165835,3.40601,2.100089566835,0.40533105031143435
4909.0,0.6160065,3.405843,2.0980214259795,0.40530471291827197
4910.0,0.6182785,3.405548,2.105577109118,0.40527833930716084
4911.0,0.61564,3.405749,2.09671531436,0.4052519735272463
4912.0,0.616039,3.405765,2.098084064835,0.4052256555998959
4913.0,0.615894,3.405576,2.097473824944,0.405199332245195
4914.0,0.6173835,3.405568,2.102541491328,0.40517298016186165
4915.0,0.61685,3.405432,2.1006407292,0.4051466076511779
4916.0,0.6166265,3.40561,2.099989374665,0.4051202513157078
4917.0,0.6178855,3.405074,2.103945851027,0.4050938728541693
4918.0,0.6168775,3.405197,2.1005894123675,0.405067489029383
4919.0,0.6175635,3.40509,2.1028592982150003,0.40504111208493854
4920.0,0.616029,3.405017,2.097589217493,0.40501475327083597
4921.0,0.617223,3.404868,2.101562841564,0.40498840173237444
4922.0,0.6167105,3.40478,2.0997635761900004,0.4049620356319471
4923.0,0.61705,3.40486,2.1009688630000003,0.4049356732281009
4924.0,0.618014,3.404587,2.104082430218,0.40490928297169065
4925.0,0.6151065,3.404804,2.094317071626,0.40488293424305816
4926.0,0.6159545,3.404889,2.0972567015505,0.40485662952083595
4927.0,0.6160635,3.404661,2.0974873719735,0.4048303043498958
4928.0,0.617579,3.404234,2.102383429486,0.4048039444674172
4929.0,0.6166495,3.404179,2.0991852782605,0.404777572063571
4930.0,0.6182995,3.404368,2.104919032216,0.4047511842644257
4931.0,0.617087,3.404332,2.1007690208840004,0.4047247871169898
4932.0,0.617393,3.404014,2.101614415502,0.40469840933921203
4933.0,0.6167025,3.404357,2.0994754727925,0.4046720397772462
4934.0,0.6190475,3.403894,2.107172070965,0.40464563486271626
4935.0,0.616791,3.40408,2.09960590728,0.4046192280571607
4936.0,0.61682,3.404146,2.09974533572,0.404592868847759
4937.0,0.618284,3.403778,2.104501476952,0.4045664777366479
4938.0,0.617075,3.403952,2.1004936804,0.40454008117681883
4939.0,0.617403,3.403855,2.1015502885650004,0.4045137034417761
4940.0,0.6173065,3.403976,2.101296510644,0.4044873207601522
4941.0,0.619414,3.403674,2.108283327036,0.4044608951084428
4942.0,0.615427,3.403752,2.094760882104,0.4044345096169898
4943.0,0.617137,3.403484,2.1004159053080005,0.40440817277938296
4944.0,0.6156915,3.403713,2.0956371625395,0.4043818302900667
4945.0,0.6172065,3.403486,2.100653681859,0.4043554863157077
4946.0,0.6166995,3.40375,2.099090923125,0.4043291208028872
4947.0,0.617279,3.403364,2.100825126556,0.4043027537409214
4948.0,0.6183675,3.403027,2.1043212984225,0.4042763510379299
4949.0,0.6189855,3.403204,2.106533929542,0.40424991187126325
4950.0,0.6173005,3.403482,2.100971140341,0.40422349550374187
4951.0,0.6169035,3.40357,2.099674245495,0.4041971236234
4952.0,0.6165735,3.402969,2.0981805067215,0.40417076727724616
4953.0,0.617425,3.402838,2.10099725215,0.40414439978792993
4954.0,0.6173555,3.402836,2.100759520198,0.404118015589212
4955.0,0.6168955,3.402836,2.099194215638,0.40409164270459663
4956.0,0.616024,3.402816,2.096216323584,0.4040652982708359
4957.0,0.6169515,3.402928,2.099441533992,0.40403895264049405
4958.0,0.6183095,3.402519,2.1038098216305,0.40401255817468207
4959.0,0.6180855,3.402428,2.102991411594,0.40398613947810086
4960.0,0.6176,3.402435,2.101343856,0.4039597359417761
4961.0,0.6173175,3.402609,2.1004900813575,0.4039333488157077
4962.0,0.616124,3.402556,2.0963964129440003,0.40390699322810086
4963.0,0.617752,3.402328,2.101794926656,0.403880628356306
4964.0,0.6191755,3.402074,2.106480869987,0.4038541982815197
4965.0,0.616545,3.402408,2.09773764036,0.40382779399733165
4966.0,0.617324,3.402409,2.100388733516,0.4038014292751094
4967.0,0.6179575,3.402112,2.10236062624,0.4037750343712633
4968.0,0.6176185,3.401895,2.1010732870575,0.40374863317468207
4969.0,0.617249,3.401802,2.099758882698,0.4037222471169898
4970.0,0.616906,3.402177,2.098823404362,0.40369587628365644
4971.0,0.617915,3.402106,2.10221232899,0.40366949121955387
4972.0,0.6169935,3.401873,2.0989335288255,0.4036431042857932
4973.0,0.618602,3.401559,2.1042112005180003,0.40361670267254535
4974.0,0.6175625,3.401534,2.100659840875,0.4035902889011778
4975.0,0.6161505,3.401795,2.0960176901475003,0.4035639275122889
4976.0,0.6177465,3.401633,2.1013468800345,0.4035375621917761
4977.0,0.617321,3.401476,2.099802565796,0.40351117186057955
4978.0,0.61721,3.401373,2.09936142933,0.4034847929930582
4979.0,0.6193415,3.401247,2.1065334188505,0.4034583709524599
4980.0,0.6158275,3.4015,2.09473724125,0.40343197845245987
4981.0,0.615651,3.401415,2.094084546165,0.40340566480929746
4982.0,0.6190065,3.401128,2.105320339332,0.40337928323878464
4983.0,0.6169655,3.401059,2.0983360664645,0.40335287358066496
4984.0,0.616712,3.401248,2.097590456576,0.40332651295032307
4985.0,0.617418,3.401167,2.099941726806,0.40330014265117775
4986.0,0.6176595,3.401148,2.100751373106,0.40327375210630595
4987.0,0.6189765,3.400671,2.1049354332315,0.4032473282601521
4988.0,0.6186455,3.400683,2.1038172348765,0.40322088334562217
4989.0,0.617164,3.400791,2.098845776724,0.40319447715972473
4990.0,0.6184485,3.400722,2.103171419817,0.403168075183229
4991.0,0.6170635,3.400769,2.0984904218315,0.40314167535416917
4992.0,0.6185435,3.40061,2.103425211535,0.4031152734951948
4993.0,0.619359,3.400352,2.106038614368,0.4030888225870752
4994.0,0.616929,3.400484,2.097857193636,0.40306240617681877
4995.0,0.617904,3.400351,2.101090484304,0.40303602085630597
4996.0,0.6178005,3.400112,2.100590893656,0.4030096169139983
4997.0,0.615801,3.400282,2.093897055882,0.40298325790758804
4998.0,0.617838,3.400171,2.100754850298,0.4029568980998957
4999.0,0.6173855,3.400156,2.099207012138,0.4029305044353658
5000.0,0.6177495,3.400292,2.100528682854,0.40290411266186155
5001.0,0.6170155,3.400334,2.098058783177,0.4028777287943402
5002.0,0.617399,3.400064,2.099196113536,0.40285135241613507
5003.0,0.6186415,3.399776,2.103242524304,0.4028249412943402
5004.0,0.6180005,3.399906,2.101143607953,0.40279851731998123
5005.0,0.6179625,3.399632,2.1008450898,0.4027721078541693
5006.0,0.6178295,3.400255,2.1007778465225,0.40274570204220345
5007.0,0.617395,3.399832,2.09903927764,0.402719308356306
5008.0,0.6185925,3.399446,2.102871799755,0.40269289836698974
5009.0,0.620185,3.399268,2.10817502458,0.40266642876228886
5010.0,0.618173,3.399362,2.101393805626,0.40263996812126324
5011.0,0.6165125,3.399514,2.095842874925,0.40261358595245983
5012.0,0.61885,3.399445,2.10374653825,0.40258718931784443
5013.0,0.619004,3.39907,2.10403792628,0.40256073944604953
5014.0,0.6188905,3.398987,2.1036007639235,0.40253428870887004
5015.0,0.617668,3.399184,2.099567182912,0.4025078665186991
5016.0,0.617299,3.399194,2.098319057006,0.4024814783349384
5017.0,0.618182,3.399001,2.1012012361820003,0.4024550791682717
5018.0,0.6182875,3.399051,2.1015907451625,0.40242865887981016
5019.0,0.618107,3.398719,2.100772004933,0.40240224019391274
5020.0,0.61928,3.398694,2.10474322032,0.4023758003007504
5021.0,0.617594,3.398775,2.09906304735,0.40234937136912646
5022.0,0.617709,3.398815,2.099478614835,0.4023229760058786
5023.0,0.617569,3.398862,2.099031806478,0.40229658117681877
5024.0,0.6182375,3.398525,2.1010955996875,0.4022701750550239
5025.0,0.6194135,3.398301,2.1049535164635,0.40224372952083587
5026.0,0.6166645,3.398359,2.0956473535555,0.40221731759775897
5027.0,0.618222,3.398462,2.101003974564,0.4021909311340838
5028.0,0.6168925,3.398668,2.09661279919,0.40216453979861366
5029.0,0.617638,3.39851,2.09904891938,0.40213816094177607
5030.0,0.6194815,3.397668,2.104792469142,0.40211172676442564
5031.0,0.617257,3.398291,2.097618907787,0.40208530072810084
5032.0,0.6177465,3.398141,2.0991897092565,0.4020589117644256
5033.0,0.6184535,3.397983,2.1014944792905,0.40203249723451107
5034.0,0.6183645,3.39797,2.101184020065,0.4020060694994683
5035.0,0.6194525,3.39756,2.1046270359,0.40197962041827173
5036.0,0.616634,3.397933,2.095281017522,0.4019532083135709
5037.0,0.618871,3.397719,2.102749755249,0.4019268086340837
5038.0,0.6184565,3.397472,2.101188641968,0.40190037001228884
5039.0,0.6178255,3.397654,2.0991572813770003,0.40187395373023754
5040.0,0.619302,3.397263,2.103931770426,0.40184751938194696
5041.0,0.619038,3.397568,2.103223699584,0.40182105912553673
5042.0,0.616835,3.397467,2.095676556945,0.4017946515828017
5043.0,0.6180605,3.397668,2.099964382914,0.4017682649268188
5044.0,0.620187,3.396988,2.106767796756,0.40174180664690423
5045.0,0.6187875,3.396778,2.101883766675,0.40171533283280164
5046.0,0.617511,3.397398,2.097930636378,0.40168891619818625
5047.0,0.6181955,3.397346,2.100224009143,0.40166251221314353
